user_id,recipe_id,rating
822966,7565,5
822966,74657,5
822966,10402,5
3723866,73757,5
3723866,149828,3
3723866,218632,3
3723866,9870,5
3417780,74077,4
3417780,13159,4
3417780,13917,5
3417780,7040,5
3417780,6749,5
6708802,158901,5
6708802,142027,5
6708802,22617,5
3512747,13651,5
3512747,25203,5
3512747,12382,5
3512747,13009,5
5440995,7994,5
5440995,105434,5
3498657,10813,5
3498657,15821,3
3498657,9330,5
3498657,69660,5
3498657,92845,5
3498657,8669,5
3498657,14692,5
3498657,6865,4
3498657,27157,5
3498657,8384,5
2436031,88281,4
2436031,8449,4
2436031,7058,5
237509,15055,3
237509,14363,5
237509,8047,5
3839006,72595,5
3839006,8350,5
655000,15821,5
655000,9468,5
655000,15985,5
655000,21208,5
2522096,34746,4
2522096,18158,4
2522096,136525,5
2522096,26434,4
2522096,72012,4
2522096,16214,4
2522096,16711,4
2522096,143809,5
4430272,46395,5
4430272,78370,5
4430272,25112,5
4430272,77149,4
4430272,10233,5
4430272,34384,4
4430272,10110,5
4430272,8597,5
4430272,8387,5
4430272,175000,5
2873466,16625,3
2873466,57632,5
2873466,15462,5
2873466,14877,5
2873466,11441,4
2873466,6698,4
2873466,19073,4
2873466,24264,5
2948877,23880,1
2948877,98843,5
2948877,24765,1
2948877,16465,5
2948877,159939,1
2948877,81216,5
2948877,14178,5
281077,27838,5
281077,19889,5
2168470,86047,4
2168470,68868,5
2590646,139952,5
628862,25371,5
628862,25203,5
628862,89851,5
4073034,152677,3
4073034,65671,5
4073034,12316,5
4073034,19719,4
4073034,34523,5
4073034,9471,5
4073034,24430,5
4073034,15892,1
3503168,11679,5
682828,46982,5
682828,16304,5
682828,7915,4
682828,9772,4
682828,10105,5
682828,204133,5
682828,18900,5
682828,49195,5
682828,213339,5
682828,13948,5
682828,12641,5
682828,8844,5
682828,8734,5
682828,15302,5
682828,18835,5
682828,53586,4
682828,7255,5
3345270,18535,5
4448067,50644,5
4448067,14595,5
4349976,7565,5
4349976,25960,2
3565334,16729,4
3565334,13333,5
3565334,137414,5
3565334,12522,5
3565334,11805,5
3565334,20045,5
3829075,167373,5
2111032,15821,5
2111032,22991,5
2111032,74657,5
2111032,9339,5
2111032,10033,5
2111032,25587,5
2111032,11155,5
1128985,74053,5
1128985,25719,1
1128985,11635,4
1128985,34828,5
1128985,24518,5
1128985,13333,5
1128985,217151,5
1128985,21862,5
1128985,24191,5
2874760,50848,5
2874760,38408,5
2874760,74698,5
2874760,86069,4
2874760,17897,5
2874760,89606,5
2874760,17522,5
2874760,34613,5
2874760,144346,5
2874760,20144,5
2874760,13116,5
2874760,20645,5
2874760,16715,5
2874760,15359,2
2874760,26819,4
2874760,12918,5
2874760,9027,5
2874760,85452,5
2874760,127628,4
2874760,21220,4
2874760,25794,5
2467897,23260,5
2467897,94028,4
2467897,12720,5
2467897,24272,5
2467891,14016,5
2467891,7163,5
2467891,16346,5
2467891,14939,4
2467891,49374,4
2467891,44785,5
2467891,160743,5
2467891,82817,5
2467891,16789,5
1140686,10286,5
1140686,55307,5
1140686,9999,5
1140686,25146,3
1140686,7416,4
1140686,57150,4
1140686,69549,5
1140686,25112,4
1140686,12107,5
1140686,8642,4
1140686,14281,5
1140686,17616,4
1140686,12475,5
1140686,12151,5
1140686,18034,2
1140686,23753,4
1140686,40180,5
1140686,13948,2
1140686,16348,4
1140686,142250,4
1140686,8503,4
1140686,16822,3
1140686,8673,5
1140686,7623,5
1140686,213731,5
1140686,24581,5
1140686,175666,5
1140686,10064,5
1140686,145231,5
1140686,26016,4
1140686,25080,5
1140686,14595,5
1140686,8758,4
400506,74714,5
400506,18532,4
400506,6901,5
400506,27193,4
400506,25513,5
400506,22263,4
400506,44033,5
400506,69919,5
400506,15047,5
400506,64513,4
400506,51961,5
400506,112262,5
400506,174421,5
3337637,8372,4
3337637,68917,4
3337637,19914,5
3337637,25639,5
3337637,10192,5
3337637,6788,5
3337637,17422,5
3337637,17499,4
3337637,35255,5
3337637,45921,5
3337637,87496,4
3337637,6837,4
3337637,143069,5
3337637,17652,5
3337637,16947,5
3337637,74153,5
4320422,26642,1
4320422,213073,5
4320422,8673,5
4320422,16897,1
6236035,213185,5
6236035,26257,4
2229091,11933,5
2229091,14581,5
2229091,215621,4
2229091,21120,5
2229091,162568,5
2229091,7116,4
2229091,70855,4
2229091,7163,5
2229091,9154,5
2229091,29942,5
2229091,40186,5
2229091,18450,4
2229091,61562,5
2229091,17048,5
2229091,18093,5
2229091,7304,4
2229091,7028,5
2229091,70824,5
2229091,14231,4
1014053,16567,5
1014053,12971,4
1014053,8944,5
1014053,13028,5
1014053,12981,5
1014053,13220,5
1014053,17868,5
1014053,13349,4
1014053,142027,5
1014053,19611,5
1014053,8509,5
1014053,36621,5
1014053,46530,4
1014053,56927,5
2186562,19093,4
2186562,48036,5
2186562,16440,5
2186562,10022,5
2186562,8223,5
2186562,16955,5
2186562,7040,5
2186562,14614,5
2186562,50644,5
2186562,150033,5
1367338,74960,5
1367338,22724,5
837514,17253,4
837514,24148,4
837514,23260,4
837514,20680,5
837514,20684,4
837514,87586,4
837514,24202,3
837514,26972,3
837514,162836,5
837514,15004,5
837514,11063,5
837514,18379,5
837514,22273,3
837514,37784,4
837514,80827,5
837514,15821,3
837514,25642,4
837514,15399,4
837514,16354,4
837514,14684,3
837514,24002,5
837514,6874,4
837514,16685,4
837514,18318,4
837514,46777,5
837514,18217,4
837514,16207,4
837514,23914,3
837514,15036,5
837514,13477,5
837514,32385,5
837514,106528,5
837514,46653,5
837514,70343,4
837514,8669,4
837514,13114,4
837514,9901,5
837514,69919,5
837514,11973,3
837514,16348,4
837514,19301,4
837514,209683,4
837514,6865,5
837514,95465,3
837514,9861,5
837514,12824,4
837514,8532,4
837514,165542,3
837514,18806,3
837514,23600,5
837514,66404,5
837514,69538,4
837514,10033,4
837514,8673,4
837514,21208,4
837514,16881,4
837514,25021,4
837514,67656,3
837514,11758,5
837514,7958,3
837514,13717,5
837514,10434,4
837514,10141,3
837514,20461,4
837514,7304,5
837514,13795,3
837514,20038,3
837514,42719,4
837514,8652,5
837514,10549,4
837514,17652,5
837514,8490,5
837514,15840,4
837514,26284,4
837514,20859,5
837514,21340,4
837514,162760,4
837514,18993,3
837514,14230,4
837514,19687,5
837514,151266,5
837514,8758,4
837514,15892,4
837514,13829,5
2458486,12481,5
2458486,8949,5
2458486,73412,5
2458486,214091,5
2458486,11334,5
2458486,16595,5
2458486,12409,5
2458486,17229,5
2458486,19673,5
2458486,15987,5
2458486,35149,5
2458486,18352,5
2458486,180695,5
2458486,7402,5
2458486,16080,5
2458486,76594,5
1498876,8937,4
1498876,178295,5
1498876,97621,5
5018123,72194,5
1303664,23874,5
3384209,23809,5
3384209,13941,5
3010123,13651,5
3010123,17047,4
3010123,12643,5
3010123,67656,5
3010123,9357,5
5639145,11892,5
701465,15564,4
6453925,6889,5
2268218,15002,5
2268218,13206,4
2268218,24740,5
2268218,23859,5
2268218,76594,5
1151005,14944,5
1151005,14940,5
1151005,56776,5
1151005,21757,5
1151005,75861,5
1151005,69414,5
1151005,14520,3
1151005,7136,5
1151005,22693,5
1151005,25426,5
1151005,26444,5
3527834,23390,2
2905024,188567,5
2905024,70312,5
2905024,17870,5
3324846,18105,5
3324846,7994,5
3324846,24087,5
3324846,36766,5
3324846,143082,5
3324846,16189,5
3324846,95817,4
3546626,138918,5
3546626,16955,5
809094,12839,5
809094,32220,4
809094,8547,5
809094,24843,5
809094,100195,5
809094,14381,5
809094,8941,4
809094,67952,5
809094,50603,5
809094,20112,5
809094,16845,5
809094,11967,4
809094,25144,5
809094,78741,4
809094,9038,4
809094,12409,5
809094,18871,5
809094,22469,5
809094,70205,2
809094,189117,5
809094,16129,4
809094,75861,4
809094,87438,5
809094,17926,3
809094,78299,5
809094,16348,5
809094,17227,5
809094,19673,5
809094,19886,5
809094,24174,4
809094,18775,4
809094,17130,4
809094,14158,5
809094,12765,5
809094,69538,3
809094,11758,4
809094,14325,5
809094,25505,3
809094,16362,5
809094,8652,5
809094,8818,5
809094,12028,5
809094,143667,5
809094,6913,5
809094,14231,5
809094,13571,5
3022172,49534,5
6539157,212429,4
6539157,169084,5
1417483,17393,5
4925331,70679,4
2616010,214538,5
2616010,7542,5
2616010,8089,4
2616010,156785,5
2616010,213669,3
2616010,43926,5
2616010,16520,5
2616010,76278,3
2616010,10656,5
2616010,7915,5
2616010,149550,3
2616010,140555,5
2616010,65896,5
2616010,17370,5
2616010,18198,4
2616010,204815,5
2616010,12398,5
2616010,9184,5
2616010,17156,4
2616010,72567,5
2616010,165522,5
2616010,213937,4
2616010,9296,4
2616010,24380,5
2616010,17499,5
2616010,69656,5
2616010,23131,5
2616010,16573,5
2616010,12543,5
2616010,16239,5
2616010,18374,5
2616010,15587,5
2616010,10745,4
2616010,94031,5
2616010,16346,5
2616010,214188,5
2616010,24035,5
2616010,204343,4
2616010,216355,4
2616010,52047,5
2616010,158655,5
2616010,7807,3
2616010,54873,5
2616010,77747,5
2616010,95817,5
2616010,150711,5
2616010,186983,5
2616010,15995,3
2616010,15994,5
2616010,139972,5
2616010,76594,5
2452524,64953,5
2452524,146229,5
3388785,69960,5
3388785,18033,5
3388785,16348,5
3388785,20171,5
2266322,9250,5
2266322,6984,5
2266322,55177,5
2266322,138086,5
575473,12512,5
575473,16719,5
575473,19029,5
575473,16690,5
655186,14533,5
655186,13838,5
655186,24972,5
83635,18890,5
83635,21725,4
83635,8667,5
83635,16375,4
83635,12996,4
83635,13839,5
3846397,83097,4
3846397,217075,4
3846397,75861,4
3846397,9862,1
3846397,9648,5
3846397,15925,5
1588331,15262,5
1588331,10985,5
1588331,23929,5
1588331,24174,5
3808830,8946,5
1174821,8665,5
1174821,22986,5
1174821,60070,5
1174821,203215,5
1174821,168971,4
1174821,24033,5
1174821,18438,5
1174821,8734,5
1174821,140837,1
1174821,16482,5
1472422,11765,5
1472422,56352,5
1472422,19291,5
5107093,7952,4
3404126,75021,4
2653448,22291,5
2653448,21340,4
771068,8236,5
771068,51156,4
771068,20494,4
771068,86894,3
771068,20849,4
771068,18294,4
771068,7565,5
771068,14572,4
771068,15880,5
771068,29942,5
771068,48156,5
771068,24698,5
771068,53729,5
771068,89539,4
771068,148802,2
771068,58097,2
771068,11813,4
771068,7023,4
771068,42719,4
771068,10462,4
771068,76512,3
771068,17066,4
3821204,68003,5
3480660,16482,5
3480660,178246,4
6810554,8864,2
6810554,85148,5
6810554,8854,5
6810554,23596,4
6810554,214367,4
6810554,31045,5
6810554,74188,5
6810554,69084,5
3420023,21554,5
2788208,54839,5
2788208,12151,5
2788208,214068,5
4445776,142614,5
4445776,10563,4
4998431,17572,5
4998431,191275,5
5088008,15840,4
3944739,58211,5
3944738,10497,4
3944738,89261,4
3944738,146579,5
3944738,17690,5
3944738,12151,5
3944738,17215,5
3944738,18010,5
3944738,23284,5
3944738,7028,5
3944738,73981,5
3795218,7565,5
3795218,10856,5
3795218,20669,5
3795218,93223,5
7269872,162760,5
729025,46777,5
729025,23600,5
729025,38554,5
1981148,68532,5
3114943,6871,4
3430051,15676,5
3430051,215031,5
3876652,9420,4
3876652,11843,5
3876652,213268,4
352124,8547,5
352124,13483,5
352124,21579,4
352124,90457,3
352124,9377,5
352124,23948,4
352124,11364,4
352124,83814,4
352124,9186,4
352124,18085,4
352124,17618,4
352124,154183,4
352124,68532,4
352124,16664,5
352124,9005,4
352124,14939,5
352124,68641,2
352124,52755,4
352124,28363,5
352124,18910,2
483954,8030,4
483954,21315,5
483954,17775,5
483954,10497,5
483954,23880,3
483954,23056,5
483954,22196,5
483954,13509,4
483954,11864,3
483954,25449,3
483954,7742,5
483954,25477,3
483954,16409,5
483954,10804,3
483954,16881,4
483954,8564,5
483954,14464,5
483954,50235,3
651604,18815,4
651604,19373,4
651604,8749,5
651604,16964,4
2494800,13948,5
1274150,83549,5
1274150,18906,5
1274150,23874,5
1274150,22936,5
1274150,18293,4
1274150,14281,5
1274150,23600,5
1274150,22737,5
778586,44868,4
778586,22822,5
778586,32148,4
778586,17559,5
778586,20704,5
778586,47397,5
778586,25842,4
778586,74037,5
778586,25423,5
778586,89205,4
778586,73686,5
6041705,46395,2
6041705,11436,2
2443465,74657,5
2443465,12732,5
2767567,20701,4
1809287,22180,5
4332468,9926,5
3763228,67952,1
3763228,20675,5
6380787,7402,5
5585948,80525,5
5585948,75861,5
5585948,45942,5
5585948,95252,5
3115014,32292,4
3115014,44470,5
3115014,14656,5
3115014,214931,5
3115014,109190,5
3115014,46922,4
3115014,21511,5
3115014,82748,5
3115014,85256,5
3115014,13116,4
3115014,14714,5
3115014,13943,5
3115014,14693,5
3115014,11689,5
3115014,22230,5
3115014,17952,5
3115014,16800,5
3115014,20061,5
3115014,39432,5
3115014,46530,5
3115014,213737,5
3115014,18788,5
3115014,187625,5
3115014,14595,5
6962273,24530,5
4091346,11646,4
4091346,27131,4
4091346,32292,4
4091346,17036,5
4091346,11182,5
4091346,14689,5
4091346,17866,5
4091346,54633,4
4091346,7899,3
4091346,46777,5
4091346,16112,4
4091346,23426,4
4091346,46653,3
4091346,19017,5
4091346,50050,4
4091346,81298,5
4091346,25221,5
4091346,12448,5
4091346,20461,1
4091346,17652,5
4091346,143667,5
4091346,96129,5
4091346,76012,5
4091346,78143,5
4091346,76594,5
3379906,22440,5
3379906,8945,5
3379906,8665,5
3379906,188390,5
3379906,17122,4
3379906,17711,5
3379906,16699,5
3379906,8610,4
3379906,19304,5
3379906,15735,5
3379906,18781,5
3379906,13826,3
5045913,13185,5
5045913,23949,3
5045913,13941,4
3932761,163229,5
3932761,16573,5
6935560,8847,4
2490651,125394,5
2490651,7700,5
2490651,14685,4
2490651,25831,5
2490651,6971,5
2490651,8212,4
2490651,7116,4
2490651,131146,5
2490651,213490,4
2490651,18954,5
2490651,15321,5
2490651,16853,4
2490651,70504,5
2490651,7496,5
2490651,89539,5
2490651,23192,4
2490651,22552,5
2490651,6799,5
2490651,18359,5
2490651,15385,4
2490651,92528,5
2654516,52734,5
2654516,7994,5
2654516,8221,5
2654516,16239,5
2654516,8669,5
2654516,67656,5
2654516,9023,5
5741352,17215,5
2621759,48352,4
1567518,16573,5
1567518,22927,5
1567518,19163,5
1567518,22378,5
5351465,180118,2
1370037,35564,4
1370037,77489,3
1370037,10294,5
1370037,36925,5
6016163,13651,5
6016163,159365,5
6016163,216522,5
2116548,25321,4
2116548,12377,5
2116548,46156,5
2116548,40154,5
2116548,159199,3
2116548,8669,5
2116548,84214,3
2116548,59671,5
2116548,9023,5
2116548,214485,3
2116548,106735,3
1661376,24327,4
1661376,9089,5
1661376,81108,2
1661376,56927,5
4544943,145226,5
4544943,23822,5
4544943,24531,5
4544943,17165,5
4544943,15028,5
4544943,17652,5
4544943,12254,5
661899,10707,5
661899,23264,5
661899,14830,5
661899,12979,3
661899,7547,5
661899,102411,4
661899,17572,4
661899,32620,4
661899,60543,4
661899,6820,5
661899,71722,5
661899,69235,5
661899,85138,4
661899,26692,4
661899,10969,4
661899,23294,2
661899,22281,4
661899,9377,5
661899,22516,4
661899,86894,5
661899,79470,5
661899,16259,3
661899,13073,3
661899,55641,4
661899,49923,4
661899,25309,5
661899,14504,5
661899,41632,3
661899,11669,5
661899,10222,5
661899,14041,4
661899,13426,5
661899,25787,5
661899,49353,4
661899,76429,5
661899,52547,5
661899,49510,5
661899,13333,5
661899,6950,5
661899,16129,4
661899,23305,5
661899,8221,5
661899,17215,3
661899,145732,3
661899,13113,5
661899,84214,4
661899,68540,3
661899,90044,4
661899,21686,4
661899,10245,4
661899,19673,4
661899,83311,4
661899,151940,5
661899,108328,5
661899,81298,5
661899,80743,5
661899,15450,4
661899,165190,5
661899,67656,4
661899,31740,5
661899,6714,4
661899,24866,5
661899,36520,3
661899,26206,5
661899,42264,4
661899,162925,5
661899,85452,5
661899,178745,5
661899,23661,4
661899,10654,4
6555364,15679,4
6555364,23298,4
6555364,98390,5
6555364,25303,5
6555364,23992,3
6555364,17023,4
6555364,21256,4
6555364,160945,4
4139582,24556,5
3546353,53604,4
3546353,89268,5
3546353,143114,5
3546353,76968,5
3546353,71555,4
3546353,25300,5
3546353,68675,4
3546353,41236,4
3546353,8145,5
3546353,12072,5
3546353,19400,4
3546353,152881,5
3546353,214907,5
3546353,73634,5
4544948,6761,5
168307,58071,5
168307,34746,5
168307,15004,5
168307,45580,5
168307,11967,5
168307,24628,5
168307,14687,5
168307,24002,4
168307,34929,4
168307,13346,5
168307,25663,5
168307,13206,5
168307,14714,5
168307,11688,5
168307,24332,5
168307,32161,5
168307,50644,5
168307,11758,5
168307,19766,5
168307,13309,5
168307,31833,5
168307,12918,5
168307,28362,5
168307,16731,5
2308241,22515,5
2308241,87025,5
2308241,15748,5
2308241,13954,5
5582601,65896,5
329135,15368,3
329135,26357,5
329135,7369,5
329135,22605,5
329135,21061,5
329135,13206,4
329135,8938,4
329135,32372,5
2835100,8941,4
2835100,25405,1
2835100,25407,5
2835100,39253,5
2835100,21353,1
2835100,13045,3
2835100,168018,4
2835100,13203,5
2835100,34361,5
2835100,87860,5
2835100,8985,4
2835100,16796,5
2835100,147103,4
2835100,125658,5
2835100,21509,5
2835100,8966,5
2835100,9023,5
2835100,81087,4
2835100,8308,3
2835100,22737,5
2835100,68461,5
2835100,17548,1
5618276,7049,5
1469285,16700,4
1469285,21391,4
1469285,34929,5
1469285,58645,5
1469285,76979,5
1469285,88287,4
1469285,26738,3
1469285,8719,4
1469285,17319,4
1469285,88495,4
1469285,26459,1
1469285,86967,5
1469285,89539,4
1469285,192599,4
1469285,12070,2
1469285,98205,4
1469285,165076,2
1469285,95091,4
1469285,15279,4
1469285,24833,4
1469285,45954,5
1469285,13954,5
1760831,18101,5
1760831,14130,4
1760831,20876,4
1760831,13087,5
574706,26357,4
574706,21217,4
574706,16541,5
574706,13395,5
574706,8701,5
574706,10687,5
574706,13664,5
574706,38828,5
574706,13288,5
574706,6995,5
5376445,10756,4
3183972,9848,5
4123584,13948,5
3183971,21551,5
5815294,24578,5
5815294,142691,3
5815294,88108,5
5815294,32509,5
5815294,9492,5
5815294,25149,5
5815294,9342,5
5815294,16329,4
5815294,77194,5
5815294,18248,5
5815294,22729,4
5815294,20482,5
5815294,17445,2
5815294,200623,1
5815294,16063,5
5815294,214907,5
5815294,8592,4
5815294,200645,5
5815294,14595,5
4123580,79470,5
3298185,25922,3
3298185,50501,4
3298185,75700,3
3298185,90044,3
3252127,15679,4
3252127,14861,5
3252127,20144,5
3252127,17241,5
3252127,6788,5
3252127,16129,5
3252127,15206,5
3252127,16239,4
3252127,13062,4
3252127,16678,5
3880308,8780,5
7102706,77853,4
7102706,215447,5
3252123,8669,5
3252123,8536,4
3252123,18775,5
3252123,17019,5
3252123,24264,5
3252123,56225,5
2156576,36766,4
1669616,213742,5
1669616,68028,1
5417030,86695,5
3426741,18249,5
3426741,14469,5
3264075,180576,4
6213032,8083,5
6213032,62124,4
6213032,24074,5
6213032,59124,5
6213032,54633,5
6213032,8647,5
6213032,8821,3
6213032,16665,5
6213032,11758,4
2699285,75307,4
4355826,70343,4
4355826,9462,3
4355826,22539,5
138040,16703,5
138040,71722,4
138040,17036,5
138040,25371,5
138040,59124,5
138040,93016,5
138040,8528,3
138040,213108,5
138040,20140,5
138040,65671,5
138040,61648,5
138040,27093,4
138040,8211,5
138040,21597,5
138040,158727,5
138040,54754,5
138040,14817,5
138040,99480,5
138040,17028,3
138040,132127,4
138040,26317,5
138040,16581,5
138040,36621,4
138040,24176,3
138040,18779,5
138040,48215,5
138040,89539,5
138040,79664,3
138040,44989,5
138040,70935,3
138040,7850,5
138040,88591,5
138040,16881,5
138040,8566,4
138040,50435,5
138040,186877,5
138040,9025,5
138040,9023,5
138040,16732,5
138040,66057,4
138040,11805,5
138040,76017,5
138040,189225,5
138040,19687,5
4473999,16567,3
4473999,24445,4
4473999,18442,5
4473999,15004,5
4473999,21649,5
4473999,7176,5
4473999,43640,5
4473999,10331,5
4473999,15460,5
4473999,11587,4
4473999,17882,5
4473999,12367,3
4473999,205113,5
4473999,23221,5
4473999,16955,4
4473999,23979,4
4473999,25020,4
4473999,19866,5
4473999,6665,5
4473999,11165,5
4473999,152690,5
4473999,10555,4
6331346,125552,3
3268909,6773,4
3268909,17370,5
3268909,70012,3
3380761,145434,5
3380761,6820,5
3380761,169811,4
3380761,21302,5
3380761,164130,4
3380761,13954,5
5089752,6692,5
4044124,10813,5
4044124,140837,5
2341608,93361,5
2341608,14767,5
2341608,7785,5
2341608,85256,4
2341608,69914,5
2341608,25968,5
2341608,85740,5
2341608,6865,4
2341608,11758,5
3905995,17303,5
3905995,105247,3
3905995,11682,5
3905995,25151,5
3905995,20858,5
3905995,26257,4
2912144,13209,5
2912144,130948,5
1889581,17426,5
1889581,14724,4
872751,10497,5
872751,9864,5
872751,20611,5
3248409,16470,5
3722429,11973,4
1602561,85165,4
1602561,31064,4
1602561,86230,5
1602561,26921,5
1602561,63825,4
1602561,74130,4
1602561,76763,5
1602561,14169,5
1602561,14166,4
1602561,15184,5
1602561,68876,4
1602561,21309,5
1602561,24474,5
1602561,11587,5
1602561,177567,3
1602561,12872,5
1602561,86662,4
1602561,13599,2
1602561,160371,5
1602561,23635,5
1602561,9589,4
1602561,89199,4
1602561,8768,5
1602561,62892,5
1602561,20858,5
2942091,24373,5
2942091,13768,5
2942091,26482,5
2942091,25741,5
2942091,128644,5
4079133,150168,3
4079133,59951,3
4079133,12974,4
4079133,7860,5
4079133,79296,4
4079133,9830,3
4079133,40533,4
4079133,143081,2
4079133,6765,4
4079133,77797,4
4079133,152211,3
4079133,9707,4
6221789,159972,3
6221789,11306,4
6221789,7469,3
6221789,9998,4
6221789,80525,5
6221789,42148,3
6221789,9576,5
6221789,9219,5
6221789,23758,4
6221789,143008,4
6221789,16895,4
6221789,17756,4
6221789,17702,3
2380938,8701,4
2380938,6725,3
2380938,14679,5
2380938,19304,2
2380938,77008,5
5264176,11853,5
5264176,86047,5
5264176,146257,5
2379359,77436,4
2379359,18477,5
2379359,86991,5
2379359,24272,5
2379359,24035,5
2379359,22230,5
2379359,8534,2
2379359,83421,5
2379359,14297,5
2379359,68611,5
2379359,14646,3
2379359,53211,4
2379359,45386,5
2379359,112260,4
2379359,24264,4
2379359,16276,5
189343,16884,4
189343,24145,1
189343,14830,2
189343,14148,5
189343,14495,4
189343,11229,5
189343,7547,3
189343,15004,4
189343,22766,4
189343,8863,4
189343,19848,2
189343,9821,5
189343,104493,4
189343,16223,4
189343,15821,4
189343,7177,4
189343,27072,4
189343,7289,3
189343,8126,4
189343,9038,4
189343,24002,5
189343,10687,5
189343,10337,5
189343,20144,4
189343,69549,4
189343,11959,3
189343,10222,4
189343,68382,2
189343,15475,3
189343,9105,4
189343,6950,5
189343,26730,5
189343,7318,4
189343,8614,5
189343,21261,5
189343,25203,3
189343,11314,5
189343,24530,5
189343,12873,4
189343,25363,4
189343,76004,5
189343,12165,5
189343,22302,5
189343,19912,4
189343,25445,4
189343,13941,5
189343,17539,4
189343,12089,5
189343,7040,4
189343,18402,1
189343,24033,3
189343,31796,4
189343,19886,5
189343,7245,4
189343,7078,1
189343,12133,5
189343,10402,4
189343,21738,5
189343,8281,5
189343,25221,4
189343,16881,4
189343,21041,5
189343,24043,5
189343,10721,5
189343,16066,3
189343,8847,4
189343,15113,3
189343,15112,4
189343,24740,3
189343,12077,1
189343,17335,3
189343,8358,4
189343,23439,5
189343,19402,4
189343,8652,5
189343,57148,4
189343,15334,5
189343,9471,5
189343,15077,5
189343,12110,5
189343,68461,4
189343,25793,2
6256152,214887,5
6256152,18775,5
6256152,13087,3
795006,14144,4
795006,161695,4
795006,69235,5
795006,22286,5
795006,24784,5
795006,8853,5
795006,85256,5
795006,18261,5
795006,23842,4
795006,21014,5
795006,8734,4
795006,41661,4
795006,21799,3
1339997,14746,4
4018792,201849,5
4018792,39537,5
4018792,81956,5
4018792,14349,4
4018792,16348,4
4018792,139944,4
4018792,74188,4
4018792,107344,5
4018792,84745,5
2246488,17227,5
2246488,133128,4
2246488,89539,5
2246488,16293,5
1634940,17775,5
1634940,10675,5
7576287,10904,5
7576287,45833,5
7576287,7158,5
3209509,141716,5
2241451,8720,4
2241450,74169,4
2241450,100195,5
2241450,12377,5
2241450,89577,4
2241450,40450,5
2241450,213043,4
2241450,15880,5
2241450,89332,4
2241450,71134,5
2241450,166626,3
2241450,88234,5
2241450,9220,4
2241450,73434,5
1575377,74077,4
1575377,20156,5
3570808,151366,5
3570808,7399,5
3570808,20881,4
1371349,8547,5
1371349,12974,5
1371349,8665,5
1371349,73303,5
1371349,15328,5
1371349,46664,5
1371349,206515,5
1371349,16416,5
1371349,141991,5
1371349,26921,5
1371349,57319,5
1371349,25147,5
1371349,15720,5
1371349,12343,5
1371349,139603,5
1371349,11712,5
1371349,11710,5
1371349,144346,5
1371349,16022,5
1371349,58642,5
1371349,72662,5
1371349,22190,5
1371349,70984,4
1371349,12181,5
1371349,9066,5
1371349,73470,5
1371349,148986,5
1371349,141833,5
1371349,17742,5
1371349,35878,4
1371349,25206,5
1371349,8795,5
1371349,70855,1
1371349,8821,5
1371349,22489,5
1371349,89243,5
1371349,12799,5
1371349,17319,5
1371349,68532,5
1371349,50347,5
1371349,25445,5
1371349,14522,5
1371349,24033,5
1371349,67137,5
1371349,14318,5
1371349,17446,5
1371349,11843,5
1371349,50726,5
1371349,169702,5
1371349,45833,5
1371349,104291,4
1371349,50644,5
1371349,16935,5
1371349,94113,5
1371349,12072,5
1371349,20107,5
1371349,22617,5
1371349,24867,5
1371349,8963,5
1371349,36487,5
1371349,15925,5
1371349,22823,5
1371349,54215,5
1371349,70163,1
1371349,17092,5
1371349,104789,5
1371349,171461,5
1371349,65924,5
1371349,12926,5
1371349,7058,5
1371349,9018,5
1371349,78022,5
1371349,14035,5
1371349,8654,5
1371349,72487,5
2786318,15649,5
2786318,9035,3
2786318,13477,5
2786318,6993,3
2786318,8490,5
2384939,105678,5
5083601,165964,4
3823170,16700,4
3823170,64678,4
3823170,17256,5
3823170,50848,5
3823170,47044,4
3823170,44715,5
3823170,164582,3
3823170,55091,3
3823170,24445,5
3823170,8378,4
3823170,24849,3
3823170,16235,5
3823170,9323,3
3823170,26972,4
3823170,140717,3
3823170,218476,5
3823170,14565,5
3823170,12651,4
3823170,14976,5
3823170,25037,4
3823170,64649,4
3823170,90321,4
3823170,46838,5
3823170,22684,5
3823170,11837,5
3823170,86230,4
3823170,80827,4
3823170,9120,4
3823170,38214,4
3823170,139510,5
3823170,141046,4
3823170,56901,4
3823170,205634,4
3823170,17528,5
3823170,24592,2
3823170,14685,4
3823170,143095,4
3823170,77853,4
3823170,69635,4
3823170,77489,4
3823170,16729,5
3823170,10187,2
3823170,12682,4
3823170,173638,4
3823170,6809,4
3823170,7446,3
3823170,10687,4
3823170,20334,3
3823170,173420,5
3823170,51856,5
3823170,61727,4
3823170,18313,4
3823170,18316,3
3823170,25303,5
3823170,52635,4
3823170,54787,3
3823170,8647,4
3823170,126942,5
3823170,33116,5
3823170,17697,4
3823170,24059,4
3823170,20999,4
3823170,83104,3
3823170,202013,5
3823170,85426,3
3823170,7441,4
3823170,20894,4
3823170,36766,3
3823170,217899,5
3823170,33385,5
3823170,109750,3
3823170,25911,3
3823170,76945,4
3823170,75631,3
3823170,164888,4
3823170,80969,4
3823170,21384,5
3823170,8614,3
3823170,18058,3
3823170,18031,3
3823170,21060,4
3823170,13207,1
3823170,91597,4
3823170,131146,5
3823170,195083,3
3823170,20730,5
3823170,46653,5
3823170,70343,5
3823170,16239,4
3823170,25563,4
3823170,6739,4
3823170,22176,3
3823170,17319,4
3823170,16954,4
3823170,13116,4
3823170,88354,4
